ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,soc_sec_id
4309,#,48,#,#,Higher education,#,#,#,<=50K,aaliyah,manns,84,barada crescent,cooindah unit,cloverdale,3218,qld,2703097
1822,#,48,#,#,Higher education,#,#,#,>50K,jo,smit,13,noarlunga crescent,noaddresstwo,somerton park,4300,nsw,4838795
1453,#,48,#,#,Higher education,#,#,#,<=50K,harry,ellings,18040,risdon place,noaddresstwo,illawong,4370,vic,1082325
7479,#,48,#,#,Higher education,#,#,#,<=50K,tahni,denman,20,o'rourke street,tugrabakh,banora point,2158,vic,6185545
8972,#,48,#,#,Higher education,#,#,#,<=50K,sienna,porter,5,bellchambers crescent,noaddresstwo,mullaley,6111,vic,5520634
1036,#,48,#,#,Higher education,#,#,#,<=50K,joel,smi y,13,ycrescenr nearlunga,noaddresstwo,somerton park,4300,act,4838655
8634,#,46-50,#,#,#,#,#,#,>50K,emily,wivna,3,namatjiirs drive,palmerston,rose bay,2730,wa,5206706
4375,#,46-50,#,#,#,#,#,#,>50K,jacinta,brethertin,52,tanderra cfdscent,noaddresstwo,3977,wangaratta,nsw,8098461
793,#,46-50,#,#,#,#,#,#,<=50K,abbey,patrikeeff,16,ah mouy place,noaddresstwo,reynella,2216,vic,3653503
2709,#,46-50,#,#,#,#,#,#,<=50K,liam,clark,2,gratwick street,noaddresstwo,currambine,5290,nostate,4027631
4462,#,46-50,#,#,#,#,#,#,>50K,mia,zeller,8,howson place,noaddresstwo,berowra heights,2831,vic,9507320
1150,#,46-50,#,#,#,#,#,#,<=50K,amber,mailer,18,sollya place,noaddresstwo,miranda,4343,sa,3844970
7516,#,46-50,#,#,#,#,#,#,>50K,tori,williams,69,caffyndkwce,noaddresstwo,woodville,2067,civ,7977039
5624,#,46-50,#,#,#,#,#,#,>50K,nogivenname,senkevitch,97,moruya ci xfcuit,benolka,murgon,4179,nostate,6190400
919,#,46-50,#,#,#,#,#,#,>50K,archer,townsend,9,jarvis place,sect 218,mentone,6450,vic,7413938
4035,#,46-50,#,#,#,#,#,#,>50K,timothy,jenkminds,9,wolff ctecent,noaddresstwo,bentleig east,2099,qld,6949469
2212,#,46-50,#,#,#,#,#,#,>50K,tegan,moore,159,hill corner,windy oak,anglesea,7300,nsw,5882553
2531,#,46-50,#,#,#,#,#,#,>50K,hannah,fostxfr,24,stapyltoh ctreet,woodlands,seynour,2153,ij,6566954
8112,#,46-50,#,#,#,#,#,#,<=50K,madison,rogerl,27,howell place,noaddresstwo,holden hill,2778,nostate,7660274
7750,#,46-50,#,#,#,#,#,#,>50K,riley,terwel,12,marulda street,noaddresstwo,nosuburb,2914,nsw,7088631
1671,#,46-50,#,#,#,#,#,#,<=50K,noah,oates,21,dutton street,lakeside park,boronia,2065,nostate,1946886
1117,#,46-50,#,#,#,#,#,#,>50K,leiws,dobie,1127,carroll street,noaddresstwo,myrtle bank,2641,nsw,7173003
2019,#,46-50,#,#,#,#,#,#,>50K,keelij,anthony,135,tange place,noaddresstwo,campelltown,5307,nsw,5761349
4083,#,46-50,#,#,#,#,#,#,<=50K,courtney,cook,37,archibald street,noaddresstwo,bokerup,3131,vic,2068362
9201,#,46-50,#,#,#,#,#,#,>50K,alana,eastick,383,northbourne avenue,noaddresstwo,doncaster east,2035,qld,1107896
129,#,46-50,#,#,#,#,#,#,>50K,xepheren,makarenko,4,serpentine street,noaddresstwo,croydon north,3178,nsw,4298677
3475,#,46-50,#,#,#,#,#,#,<=50K,thomas,singline,1106,harrington circuit,hillier park,abbotsford,3048,vic,3817493
1928,#,46-50,#,#,#,#,#,#,>50K,isabella,johncock,308,allwood street,horse island,ryde,6169,vic,7072088
1095,#,46-50,#,#,#,#,#,#,>50K,irene,jenkins,1,chipperfield circuit,rp 858240,hillwood,4221,vic,3993163
7110,#,46-50,#,#,#,#,#,#,<=50K,zane,neall,10,salmond street,noaddresstwo,goulburn,2354,vic,9062571
1121,#,46-50,#,#,#,#,#,#,<=50K,jayden,goodwij,0,noaddressone,noaddresstwo,bonnyrigg,3825,wa,1405823
33,#,46-50,#,#,#,#,#,#,<=50K,liam,rogers,12,jansz crescent,noaddresstwo,rochester,4565,sa,8445557
4018,#,46-50,#,#,#,#,#,#,<=50K,alexis,kenth,22,kangaroo court,villa 2,merimbula,2650,nsw,1813230
2269,#,46-50,#,#,#,#,#,#,<=50K,nogivenname,shelldy,2,cockcroft avenue,alawah,hill quakres,2797,vic,6521752
9757,#,46-50,#,#,#,#,#,#,<=50K,kyle,direen,8,greene place,homestead cvan park,nosuburb,4305,vic,2151049
5485,#,46-50,#,#,#,#,#,#,<=50K,thomas,ramsay,10,noaddressone,noaddresstwo,randwick,2750,nostate,2305746
9698,#,46-50,#,#,#,#,#,#,>50K,jackson,hunt,101,barlow street,waroo,isaacs,2158,vic,2274224
2026,#,46-50,#,#,#,#,#,#,<=50K,jye,callow,723,drake brocyman drive,noaddresstwo,speawood,5086,tas,4523145
9740,#,46-50,#,#,#,#,#,#,>50K,tristan,mann,74,akhurst grove,noaddresstwo,alexandria,3020,vic,2700610
2441,#,46-50,#,#,#,#,#,#,>50K,max,hector,4,lamington street,kiola,chigwell,4220,nsw,3455561
8103,#,46-50,#,#,#,#,#,#,>50K,william,christie,23,lampard circuit,flr 1,armadale,3101,nsw,8581392
7607,#,46-50,#,#,#,#,#,#,>50K,walker,thomqs,2,fullagarvcvjsecent,noaddresstwo,richardson,4882,act,9452805
785,#,46-50,#,#,#,#,#,#,>50K,charlotte,rasmus,55,earleu poace,noaddresstwo,deniljquin,3465,vic,5147784
1877,#,46-50,#,#,#,#,#,#,<=50K,joel,kipginb,147,bandjalon g a crescent,noaddresstwo,brighton north,2065,nsw,5242058
8641,#,46-50,#,#,#,#,#,#,<=50K,lucy,searle,19,harris place,noaddresstwo,patterson lakes,3143,wa,4585211
4651,#,46-50,#,#,#,#,#,#,>50K,amelke,hendeison,22,charlton crescent,noaddresstwo,mount pleasant,2463,qld,4396270
6309,#,46-50,#,#,#,#,#,#,<=50K,aidyn,longmire,0,leahy close,noaddresstwo,warren,2906,qld,7543985
5278,#,46-50,#,#,#,#,#,#,>50K,antonio,nosurname,28,allott ooace,noaddresstwo,winston hill,4226,wa,6316016
36,#,46-50,#,#,#,#,#,#,<=50K,jack,mccrzigt,29,boldrewood street,figtree gardems caravn park,west pencqtn hills,4828,qld,7454496
88,#,46-50,#,#,#,#,#,#,>50K,thomas,gauci,10,nuyts street,minbalup,box hill south,3003,vu,5019745
4624,#,46-50,#,#,#,#,#,#,>50K,jett,duffy,22,cobar place,leighlands,oak park,5073,qld,2808470
6190,#,46-50,#,#,#,#,#,#,<=50K,michael,cook,10,carruthers street,noaddresstwo,rochedale,4077,qld,4592546
1969,#,46-50,#,#,#,#,#,#,<=50K,raquel,price,11,rossarden street,noaddresstwo,miranda,2680,nsw,4705965
6791,#,46-50,#,#,#,#,#,#,>50K,jessica,vangameren,45,attiwell circuit,noaddresstwo,portland,2483,nsw,1927828
3650,#,46-50,#,#,#,#,#,#,<=50K,joel,wheatley,53,phillip avenue,noaddresstwo,greenfields,3281,nostate,4376093
1808,#,46-50,#,#,#,#,#,#,>50K,isabelle,liston,96,federal highway,noaddresstwo,st mamyz,4580,vic,6589331
4258,#,46-50,#,#,#,#,#,#,<=50K,danielle,boevink,8,boothby place,belloramadhostel,newrybar,3126,qldi,6206750
1838,#,46-50,#,#,#,#,#,#,>50K,hareox,ahrenx,32,beazley cescent,noaddresstwo,chadstone,5174,lqd,3043851
8511,#,46-50,#,#,#,#,#,#,<=50K,thomas,jackson,54,springvale drive,noaddresstwo,white rock,2251,vic,1786147
4990,#,46-50,#,#,#,#,#,#,<=50K,talia,blackgtt,189,starke street,noaddresstwo,naracoarte,0nan,vic,5550732
7581,#,46-50,#,#,#,#,#,#,>50K,thomas,manjariotis,19,craven place,noaddresstwo,maryborough,2036,nostate,4138836
7435,#,46-50,#,#,#,#,#,#,<=50K,joshuz,howard,48,elvire lplqce,noaddresstwo,epinz,2767,sa,7330488
4400,#,46-50,#,#,#,#,#,#,>50K,riley,lambe,25,bingham circuit,noaddresstwo,picton,0812,vic,4805551
2015,#,46-50,#,#,#,#,#,#,<=50K,emiit,chilv ers,99,babbage cnb escent,noaddresstwo,sunnyban hills,0nan,nt,5385236
903,#,46-50,#,#,#,#,#,#,<=50K,jenna,yatds,6,fred lane crescent,noaddresstwo,lockingtpn,2220,vic,7604579
6296,#,46-50,#,#,#,#,#,#,<=50K,angelica,nosurname,49,dowthwai telystreet,noaddresstwo,leeming,2476,nostate,6775585
8502,#,46-50,#,#,#,#,#,#,>50K,degan,zwac,132,denisoznsreet,noaddresstwo,guildford,5014,vic,7153518
555,#,46-50,#,#,#,#,#,#,<=50K,katelin,bqyr,98,kerrisanzstreet,arcanum fold,brunswpivk west,6058,nostate,6955994
7579,#,46-50,#,#,#,#,#,#,<=50K,nora,rymihl,25,alawa syfget,noaddresstwo,dodges ferry,2795,nsw,1247019
1825,#,46-50,#,#,#,#,#,#,>50K,jaspnet,warw,38,coplahd rdrive,noaddresstwo,bankstuown,3216,nostate,5786902
5574,#,46-50,#,#,#,#,#,#,<=50K,jessvica,daly,175,geerilong garden,bellrock,port pirie,5118,nostate,3889453
2716,#,46-50,#,#,#,#,#,#,<=50K,alice,pemberton,42,calder crescent,noaddresstwo,mackay,3219,vic,1998194
9410,#,46-50,#,#,#,#,#,#,>50K,edward,marshall,18,noaddressone,ursula college,oakleigh,3095,nsw,5003421
8615,#,46-50,#,#,#,#,#,#,<=50K,michael,matthews-linke,9,hawkesbury crescent,norman lea,bundoora,5161,nsw,4540614
7389,#,46-50,#,#,#,#,#,#,<=50K,grajame,sarah,46,carruthers street,lansdowne,blackwood,3155,nostate,7963514
6823,#,46-50,#,#,#,#,#,#,<=50K,apcl,tahprom,38,coninghamistreet,noaddresstwo,moulamein,2383,nsw,4829233
9532,#,46-50,#,#,#,#,#,#,<=50K,carla,shalders,9,bilton place,fiddlers green,malvern east,3939,nsw,2168609
9192,#,46-50,#,#,#,#,#,#,>50K,sophie,asplin,8,southwell street,noaddresstwo,blackwater,4011,vic,3292290
5421,#,46-50,#,#,#,#,#,#,<=50K,john,bowerman,49,kauper street,picadilly,bass hill,3250,nostate,3800340
8786,#,46-50,#,#,#,#,#,#,<=50K,joshua,aylett,133,monfries place,noaddresstwo,miramda,2681,vic,3732533
7585,#,46-50,#,#,#,#,#,#,<=50K,mila,wright,33,skinner street,noaddresstwo,croydon,3156,qld,4172979
2032,#,46-50,#,#,#,#,#,#,<=50K,benjamin,chittleborough,15,wanganeen avenue,our folly,epsom,2749,sa,2418872
79,#,46-50,#,#,#,#,#,#,>50K,ethal,myles,25,andadobppace,clonalton,eastsdney,2330,sa,6518832
6767,#,46-50,#,#,#,#,#,#,<=50K,ruby,cicarella,4,archibald street,lakeland park,ardross,6230,sa,9797871
9325,#,49,#,#,#,#,#,#,<=50K,kobe,tacbozs,202,howe vqscent,bellfield station,elizabrth bay,3672,nsw,3827393
2323,#,49,#,#,#,#,#,#,>50K,hattie,philp,152,katherine avenue,noaddresstwo,moss vale,4110,vic,2977260
8294,#,49,#,#,#,#,#,#,<=50K,holly,giblin,24,duigan street,boyes,rosslyn park,2153,vic,2895973
5009,#,49,#,#,#,#,#,#,<=50K,charlotte,burness,38,sherwood garden,noaddresstwo,maroubra,4702,qld,8529842
3466,#,49,#,#,#,#,#,#,>50K,olivia,temple,24,jordan place,allawah,coolangatta,5290,qld,8750330
9247,#,49,#,#,#,#,#,#,>50K,deakin,addison,343,merrett garden,noaddresstwo,atwell,2176,vic,2631333
5320,#,49,#,#,#,#,#,#,>50K,benjamin,stewart,405,bennelongqceescent,grassey mountain,eden hill,2602,nostate,2371422
2507,#,49,#,#,#,#,#,#,<=50K,april,young,67,mcbeath place,noaddresstwo,fairfield heights,4508,qld,5892321
1253,#,49,#,#,#,#,#,#,<=50K,georgia,mcmaster,17,christmas street,noaddresstwo,picnic point,4021,wa,9412344
2447,#,49,#,#,#,#,#,#,>50K,laura,kostrz,12,fawkner street,kingsridge estate,lyneham,2750,vic,5146058
4125,#,49,#,#,#,#,#,#,>50K,emiily,dahlenburg,26,streeton drive,noaddresstwo,inala,7000,nsw,7405357
3246,#,49,#,#,#,#,#,#,>50K,chloe,macdonald,2,carter crescent,doctors hill,aspendale gardens,2113,nsw,8789166
790,#,49,#,#,#,#,#,#,>50K,laurat,sushhamss,74,purbricm street,noaddresstwo,ingleyjrn,7010,qld,9079331
4233,#,49,#,#,#,#,#,#,>50K,samuel,torr,16,barber crescent,noaddresstwo,toowoomba,2799,vic,6490684
4090,#,49,#,#,#,#,#,#,>50K,daniel,minter,8,ainslie avenue,noaddresstwo,mount isa,2153,nostate,9060847
9583,#,49,#,#,#,#,#,#,>50K,casey,silverthorne,15,noaddressone,argyle garden vlge,narrabundah,2340,act,4377303
2436,#,49,#,#,#,#,#,#,<=50K,nicholas,kubasiewicz,18,rankin street,noaddresstwo,dee why,2133,wa,4845177
6040,#,49,#,#,#,#,#,#,>50K,lawson,duncan,269,ironbark crescent,noaddresstwo,richardson,2026,nsw,5801595
9155,#,49,#,#,#,#,#,#,>50K,julia,jensen,18,wearing street,noaddresstwo,northcote,3149,nsw,6277365
6014,#,49,#,#,#,#,#,#,<=50K,aloydius,coovph,31,lowanna street,noaddresstwo,para hills,4807,qld,5476097
993,#,49,#,#,#,#,#,#,<=50K,francesco,hallrtt,48,boddingtonqdrpescent,holmwood,cooloongup,2675,sa,6012553
1204,#,49,#,#,#,#,#,#,>50K,alysha,vermey,49,hardie close,noaddresstwo,point vernon,6006,nsw,8012913
3077,#,49,#,#,#,#,#,#,>50K,liam,modlinski,31,st clair place,noaddresstwo,casterton,3032,wa,8037298
7306,#,49,#,#,#,#,#,#,<=50K,connor,waters,3,torres street,the hammond village,burton,2251,vic,2183233
3018,#,49,#,#,#,#,#,#,<=50K,melissa,perkovic,121,noaddressone,noaddresstwo,nunawading,3182,nsw,7629214
5897,#,49,#,#,#,#,#,#,<=50K,oscar,gleadiw,144,darmodyuztreet,noaddresstwo,bundoora,2218,sa,6804019
2986,#,49,#,#,#,#,#,#,>50K,yacds,jenna,66,fred lane crescent,noaddresstwo,lockington,2220,vic,7635479
1254,#,49,#,#,#,#,#,#,<=50K,set,roberts,5,covington crescent,jerowen park-pahl road,narre sfren,2163,vic,2915354
811,#,49,#,#,#,#,#,#,<=50K,jake,foster,34,halifax close,noaddresstwo,kirrawee,5343,sa,3765844
6001,#,49,#,#,#,#,#,#,<=50K,ella,love,4,allman circuit,noaddresstwo,sydney,3044,wa,5161247
6461,#,49,#,#,#,#,#,#,<=50K,liana,maiysis,23,postle cuecuit,noaddresstwo,richmond,3162,wa,4771608
6941,#,49,#,#,#,#,#,#,<=50K,sophie,heitel,50,cornish place,sit 9,mosman,5064,qld,1776879
7620,#,49,#,#,#,#,#,#,<=50K,amber,urqart,0,middleton circuit,orienf,deer park,2147,nostate,3357920
5227,#,49,#,#,#,#,#,#,<=50K,josephine,sims,6,burkitt street,kimberley,grafton,7010,tas,6443455
3590,#,49,#,#,#,#,#,#,<=50K,lachlan,sprigg,26,loban curt,el-kay,tilbtilba,2166,nostate,2504232
1099,#,49,#,#,#,#,#,#,<=50K,nogivenname,hendefson,24,charlton crescent,noaddresstwo,mount pleasant,2653,qld,9080812
8133,#,49,#,#,#,#,#,#,<=50K,nogivenname,llimf,7,yolla place,noaddresstwo,keilor east,5065,a,4030023
2462,#,49,#,#,#,#,#,#,<=50K,melinda,dynpe,1,middletonu cjircuit,noaddresstwo,northntocks,5159,wa,1721548
5027,#,49,#,#,#,#,#,#,<=50K,alexandra,tiffin,33,barraclough crescent,noaddresstwo,casula,5159,sa,3636539
3638,#,49,#,#,#,#,#,#,>50K,islaiah,nosurname,15,northbourne avenue,noaddresstwo,bulleen,2358,vic,9854515
313,#,49,#,#,#,#,#,#,<=50K,harriet,gleadow,14,darmody street,noaddresstwo,bundoora,2218,sa,6804019
973,#,49,#,#,#,#,#,#,>50K,ellie,benson,21,giblin street,noaddresstwo,glenroy,3756,vic,1818334
9264,#,49,#,#,#,#,#,#,<=50K,harrison,wright,4,schlich street,noaddresstwo,millicent,2295,vic,6211720
6006,#,49,#,#,#,#,#,#,>50K,connor,castles,21,airey crescent,anice-ohn,burnside,5075,qld,9908960
5965,#,49,#,#,#,#,#,#,<=50K,keely,coopsr,23,bacchus cecuit,noaddresstwo,cedar rjove,3910,nsw,6958747
549,#,49,#,#,#,#,#,#,<=50K,karla,jericho,8,dennis street,rp 155232,narara,5113,vic,5564903
8416,#,49,#,#,#,#,#,#,<=50K,jayden,powell-davies,10,stradbroke street,noaddresstwo,penshurst,2460,nostate,3017591
9796,#,49,#,#,#,#,#,#,<=50K,julaa,lange,22,callaway crescent,crestwood,benpk,5154,nostate,9757643
6467,#,49,#,#,#,#,#,#,<=50K,trevor,kavanagh,3,gilbert street,noaddresstwo,hillbank,3043,vic,2416758
9280,#,49,#,#,#,#,#,#,>50K,caleb,scholz,47,woolnoughvsfreet,noaddresstwo,yeppoon,3880,nstw,5156508
7777,#,49,#,#,#,#,#,#,<=50K,ayla,dawes,5,heagney crescent,noaddresstwo,athelstone,2036,nsw,2287429
6992,#,49,#,#,#,#,#,#,<=50K,caitlin,zeriqp,43,chaffeyc ccrbescent,noaddresstwo,blacktown,1279,wa,7382858
979,#,49,#,#,#,#,#,#,>50K,jordan,rainbird,6,charleston street,apaleun,katoomba,4343,sa,4280068
6339,#,49,#,#,#,#,#,#,>50K,ale lonsd,saskia,17,fairway resort,victory place,mount wvearley,2162,vic,2543688
8258,#,49,#,#,#,#,#,#,<=50K,hattie,adams,37,mofflin street,villa 255,doonside,7018,nostate,4348319
6262,#,49,#,#,#,#,#,#,>50K,nogivenname,hirth,18,mugga way,noaddresstwo,mountan river,1365,qld,8523601
7794,#,49,#,#,#,#,#,#,>50K,wml,husby,2,adkinson close,noaddresstwo,foresrville,2230,tas,5744238
579,#,49,#,#,#,#,#,#,>50K,abbie,feeley,10,kaveneys road,noaddresstwo,rutherford,3078,qld,3335322
6487,#,49,#,#,#,#,#,#,<=50K,cameron,caruso,18,tiptree crescent,noaddresstwo,valencia creek,2227,nsw,4150098
7344,#,49,#,#,#,#,#,#,>50K,cameron,chifuntwe,35,clarey crescent,noaddresstwo,gordon park,6230,vic,9444696
6348,#,49,#,#,#,#,#,#,<=50K,konstantnos,humpdeys,229,noaddressone,noaddresstwo,margate,2026,qld,2836738
3619,#,49,#,#,#,#,#,#,<=50K,benjamin,browne,41,noaddressone,noaddresstwo,mornington,6122,nostate,3027537
4089,#,49,#,#,#,#,#,#,<=50K,milich,tatce,9,noaddressone,noaddresstwo,primrosef sands,3127,vic,9370261
5208,#,49,#,#,#,#,#,#,<=50K,nicholas,gilmfre,20,tate strt,noaddresstwo,clontarf,4046,nsw,3122757
2982,#,49,#,#,#,#,#,#,<=50K,fergus,steers,1,gratton place,darlington park,herne hill,2565,wa,2534242
7300,#,49,#,#,#,#,#,#,>50K,elizabeth,long,49,antill street,noaddresstwo,mount buller,4300,wa,9592551
9274,#,49,#,#,#,#,#,#,<=50K,james,burr,92,albermarle place,adelene vlge,reynella,4740,wa,6510907
7044,#,49,#,#,#,#,#,#,<=50K,thomas,hesds,401,guilfoylsdsreet,flt 1,randwick,2977,qld,2929239
8438,#,49,#,#,#,#,#,#,<=50K,teaha,rowbottom,136,cardew crescent,noaddresstwo,strathfield,2290,qld,1587793
1146,#,49,#,#,#,#,#,#,<=50K,victoria,waters,0,newman mortux circuit,noaddresstwo,mungar,4034,nss,5752341
5344,#,49,#,#,#,#,#,#,<=50K,madison,harper,188,mcnicoll place,noaddresstwo,fennell bay,5064,nsw,9822357
4074,#,49,#,#,#,#,#,#,<=50K,michaela,mcdonald,19,lort place,pitt town,lindisfarne,3187,nsw,6801679
4916,#,49,#,#,#,#,#,#,<=50K,cassandra,winbrow,38,carbeen street,noaddresstwo,mermaid beach,3805,qld,1992648
581,#,49,#,#,#,#,#,#,<=50K,amy,keep,96,grounds crescent,dowan downs,orange,2010,vic,5843915
3435,#,49,#,#,#,#,#,#,<=50K,georgie,alderman,16,florancrolace,noaddresstwo,newnham,3231,vic,2685446
6,#,49,#,#,#,#,#,#,<=50K,erin,newsin,25,nambir court,noaddresstwo,alezawndria,2620,nostate,7801219
3654,#,49,#,#,#,#,#,#,<=50K,n,kuipers,3,noaddressone,noaddresstwo,springvalie south,3413,nsw,3959943
9263,#,49,#,#,#,#,#,#,<=50K,troy,lewis,3,throsby crescent,noaddresstwo,nosuburb,7009,vic,3445268
7903,#,49,#,#,#,#,#,#,<=50K,samuel,o'neokl,25,hansen cqrcuit,noaddresstwo,sevenhklls,5112,vic,9775092
1346,#,49,#,#,#,#,#,#,<=50K,matilda,miloer,251,noaddressone,noaddresstwo,ouxyen,6006,vic,9352304
4891,#,49,#,#,#,#,#,#,<=50K,sachin,kopcs,42,strangways street,noaddresstwo,bexley,2206,vic,3371992
433,#,49,#,#,#,#,#,#,>50K,jhpm,coulthard,12,laptz fose,moorlands,morley,5020,tas,6203125
9668,#,49,#,#,#,#,#,#,>50K,nathan,storken,3,laby place,noaddresstwo,taringa,3003,qld,8896701
63,#,49,#,#,#,#,#,#,>50K,jessica,avery,42,bendigo street,quartpot,currajong,4216,nsw,3335868
1333,#,49,#,#,#,#,#,#,>50K,callum,treloggen,12,heagney crescent,the domain,auburn,6432,nsw,2895570
4906,#,49,#,#,#,#,#,#,<=50K,jennifer,nosurname,9,monaro crescent,noaddresstwo,surfers paradise,2484,nsw,8790822
2773,#,49,#,#,#,#,#,#,<=50K,ruby,walsh,469,heard street,noaddresstwo,little mountain,2039,nsw,4636366
9701,#,49,#,#,#,#,#,#,>50K,dimitri,bartjtt,7,mouldenn vourt,noaddresstwo,ricmnd,7000,vic,2097285
3525,#,49,#,#,#,#,#,#,<=50K,dillon,barwick,169,henty street,noaddresstwo,tumut,6110,qld,6751222
2748,#,49,#,#,#,#,#,#,<=50K,charlie,nottle,57,noaddressone,noaddresstwo,wagga wagga,2444,qld,7194797
9054,#,49,#,#,#,#,#,#,>50K,joshua,hanson,11,cassidy close,noaddresstwo,st albans,6174,nostate,8460241
5901,#,49,#,#,#,#,#,#,>50K,phoenix,needham,47,truscott street,noaddresstwo,balga,2340,vic,5979907
3909,#,49,#,#,#,#,#,#,>50K,emiily,zeceric,5,duterrau crescent,the ranch,woodlands,5159,qld,1561296
1558,#,49,#,#,#,#,#,#,<=50K,ruby,may,19,crofts crescent,noaddresstwo,bakewell,2580,sa,6352447
4890,#,49,#,#,#,#,#,#,<=50K,erin,macdonald,37,salsola street,noaddresstwo,mount melville,2780,qld,9548546
1411,#,49,#,#,#,#,#,#,>50K,jafck,wachowicz,1,tuthillflace,noaddresstwo,south kingsville,2305,qld,8270069
5155,#,49,#,#,#,#,#,#,>50K,harrison,reynolds,4,shakespeare crescent,hm village,old erowal bay,2079,qld,5261296
9038,#,49,#,#,#,#,#,#,>50K,connor,nosurname,16,molvig street,marylands,north rockhampton,2350,vic,9037939
108,#,49,#,#,#,#,#,#,>50K,mikayla,woodbridge,2,fawkner street,brillig,monto,7109,vinc,6123657
1524,#,49,#,#,#,#,#,#,<=50K,joel,lavelle,22,macneil place,noaddresstwo,crystal rook,3194,vic,1420463
3817,#,49,#,#,#,#,#,#,<=50K,laurebw,ohaire,6,bizant street,beehive aptms,hobve,6502,vin,7983991
27,#,49,#,#,#,#,#,#,<=50K,sophke,cloam,77,melba tsreet,noaddresstwo,marrickville,6350,qld,9521136
4877,#,49,#,#,#,#,#,#,<=50K,eliza,english,32,birdwood street,buckenbah,caves beach,5097,qld,5440166
3912,#,49,#,#,#,#,#,#,>50K,josuha,avis,25,noaddressone,noaddresstwo,murrami,3083,qld,7570197
5259,#,49,#,#,#,#,#,#,<=50K,william,archdall,32,tazewell circuit,noaddresstwo,coffs harbour,3070,nsw,6845742
7950,#,49,#,#,#,#,#,#,<=50K,micaela,buttery,29,sherbrooke street,noaddresstwo,nosuburb,2852,nsw,2518612
6683,#,49,#,#,#,#,#,#,<=50K,joel,smnijtg,163,noarlungamcrescent,noaddresstwo,somerton park,4309,act,4838565
5706,#,49,#,#,#,#,#,#,<=50K,nicholas,cope,38,archbald street,noaddresstwo,duncraig,3174,wa,1056973
5703,#,49,#,#,#,#,#,#,<=50K,kyle,brown,87,pinkerton circuit,eurowie,riverview,7315,nsw,4568121
6502,#,49,#,#,#,#,#,#,<=50K,dean,bowler,202,iron place,turkeith,beaudesert,2450,qld,3313924
7988,#,49,#,#,#,#,#,#,<=50K,kayden,vernillo,62,wilkins street,noaddresstwo,sunshine,2228,qld,2939027
6507,#,49,#,#,#,#,#,#,>50K,byron,wakefield,89,mcmillan crescent,noaddresstwo,kent town,2114,nostate,3744947
9913,#,49,#,#,#,#,#,#,<=50K,mikayla,woodbrkge,5,fawknerwwstreet,noaddresstwo,mont,7109,vic,6120167
1571,#,49,#,#,#,#,#,#,<=50K,thomas,nosurname,137,nuyts sr teet,noaddresstwo,box hilmsouth,3003,vic,9851715
8773,#,49,#,#,#,#,#,#,<=50K,abbdy,bourme,21,ulverstondstreet,noaddresstwo,adelqie,4212,nostate,5482642
1313,#,49,#,#,#,#,#,#,<=50K,karlee,taylor,6,victoria street,noaddresstwo,balgownie,2161,nsw,3028653
6127,#,49,#,#,#,#,#,#,<=50K,brigdtz,clark,4,quamby place,noaddresstwo,preaton,2097,vic,8214744
7259,#,49,#,#,#,#,#,#,>50K,aibara,joek,2,forbes street,lake downs super fine merino stud,orange,2602,nss,5276105
3529,#,49,#,#,#,#,#,#,<=50K,mila,schmidt,52,bastow circuit,noaddresstwo,keilor downs,3561,nsw,6289326
1380,#,49,#,#,#,#,#,#,<=50K,jonah,burnett,41,jacka crescent,noaddresstwo,brunswick east,0nan,nostate,9081997
8886,#,49,#,#,#,#,#,#,>50K,alannah,steevlw,5,chillagoe street,noaddresstwo,beaudesert,3413,qld,3193785
8981,#,49,#,#,#,#,#,#,<=50K,tara,fusek,9,noaddressone,forrest view,cranbourne north,2787,nsw,6280470
4692,#,49,#,#,#,#,#,#,<=50K,michael,rogers,29,walker crescent,noaddresstwo,pearce,2840,qld,4889375
1621,#,49,#,#,#,#,#,#,>50K,amelia,fennell,46,irvine street,noaddresstwo,mount tarcoola,2110,wa,2106380
1587,#,49,#,#,#,#,#,#,>50K,jamie,aartsen,20,lawrence close,noaddresstwo,lawnton,3820,vic,3191664
8978,#,49,#,#,#,#,#,#,>50K,luke,sabine,24,higgs place,hse 2 bidyyadanga community,gympie,2640,nsw,5083864
3173,#,49,#,#,#,#,#,#,<=50K,holly,maharaj,223,doyle terrace,noaddresstwo,broadmeadows,4220,nsw,7321056
4753,#,49,#,#,#,#,#,#,>50K,tesl,mcgxean,56,tauchertpstreet,noaddresstwo,mernda,4277,act,9176384
7847,#,49,#,#,#,#,#,#,<=50K,jarvis,chelsea,8,antis sgreet,noaddresstwo,winston hills,3953,nsw,4000346
8936,#,49,#,#,#,#,#,#,>50K,peter,king,14,musgrave street,noaddresstwo,edge hill,2145,qld,4783669
2761,#,49,#,#,#,#,#,#,<=50K,hunter,choe,40,castorppwace,noaddresstwo,marilno,2530,m,9860354
471,#,49,#,#,#,#,#,#,<=50K,indiana,smallacombe,98,mcintosh street,noaddresstwo,gympie,7248,qld,2703141
4858,#,49,#,#,#,#,#,#,<=50K,sophie,oates,14,pogney place,aulohn,paradise,2041,vic,2192723
4742,#,49,#,#,#,#,#,#,>50K,timothy,parge,5,arthu ryvircle,noaddresstwo,ayf,2190,nsw,4319909
